result,choices
652719,1,3
652731,1,4
652734,1,1
652738,1,1
652739,1,1
652741,1,3
652743,1,1
652748,1,1
652749,1,1
652781,1,3
652783,1,1
652784,1,1
652789,1,1
652791,1,3
652793,1,1
652794,1,1
652798,1,1
652813,1,4
652814,1,3
652817,1,3
652819,1,3
652831,1,4
652834,1,1
652837,1,1
652839,1,1
652841,1,3
652843,1,1
652847,1,1
652849,1,1
652871,1,3
652873,1,1
652874,1,1
652879,1,1
652891,1,3
652893,1,1
652894,1,1
652897,1,1
652913,1,4
652914,0,3
652917,1,3
652918,0,3
652931,1,4
652934,0,1
652937,1,1
652938,0,1
652941,0,3
652943,0,1
652947,0,1
652948,0,1
652971,1,3
652973,1,1
652974,0,1
652978,0,1
652981,0,3
652983,0,1
652984,0,1
652987,0,1
653124,0,7
653127,1,4
653128,1,4
653129,0,4
653142,0,7
653147,0,2
653148,0,2
653149,0,2
653172,1,4
653174,0,2
653178,1,2
653179,0,2
653182,1,4
653184,0,2
653187,1,2
653189,0,2
653192,0,4
653194,0,2
653197,0,2
653198,0,2
653214,1,7
653217,1,4
653218,1,4
653219,1,4
653241,1,7
653247,0,1
653248,0,1
653249,1,1
653271,1,4
653274,0,1
653278,0,1
653279,1,1
653281,1,4
653284,0,1
653287,0,1
653289,1,1
653291,1,4
653294,1,1
653297,1,1
653298,1,1
653412,1,7
653417,1,2
653418,1,2
653419,1,2
653421,1,7
653427,1,1
653428,1,1
653429,1,1
653471,1,2
653472,1,1
653478,1,1
653479,1,1
653481,1,2
653482,1,1
653487,1,1
653489,1,1
653491,1,2
653492,1,1
653497,1,1
653498,1,1
653712,1,4
653714,1,2
653718,1,2
653719,1,2
653721,1,4
653724,1,1
653728,1,1
653729,1,1
653741,1,2
653742,1,1
653748,1,1
653749,1,1
653781,1,2
653782,1,1
653784,1,1
653789,1,1
653791,1,2
653792,1,1
653794,1,1
653798,1,1
653812,0,4
653814,0,2
653817,1,2
653819,1,2
653821,0,4
653824,0,1
653827,0,1
653829,0,1
653841,0,2
653842,0,1
653847,0,1
653849,0,1
653871,1,2
653872,0,1
653874,0,1
653879,1,1
653891,1,2
653892,0,1
653894,0,1
653897,1,1
653912,1,4
653914,0,2
653917,0,2
653918,1,2
653921,1,4
653924,1,1
653927,1,1
653928,1,1
653941,0,2
653942,1,1
653947,0,1
653948,1,1
653971,0,2
653972,1,1
653974,0,1
653978,1,1
653981,1,2
653982,1,1
653984,1,1
653987,1,1
654123,1,7
654127,1,3
654128,1,3
654129,1,3
654132,1,7
654137,1,2
654138,1,2
654139,1,2
654172,1,3
654173,1,2
654178,1,2
654179,1,2
654182,1,3
654183,1,2
654187,1,2
654189,1,2
654192,1,3
654193,1,2
654197,1,2
654198,1,2
654213,1,7
654217,1,3
654218,1,3
654219,1,3
654231,1,7
654237,1,1
654238,1,1
654239,1,1
654271,1,3
654273,1,1
654278,1,1
654279,1,1
654281,1,3
654283,1,1
654287,1,1
654289,1,1
654291,1,3
654293,1,1
654297,1,1
654298,1,1
654312,1,7
654317,1,2
654318,1,2
654319,1,2
654321,1,7
654327,1,1
654328,1,1
654329,1,1
654371,1,2
654372,1,1
654378,1,1
654379,1,1
654381,1,2
654382,1,1
654387,1,1
654389,1,1
654391,1,2
654392,1,1
654397,1,1
654398,1,1
654712,1,3
654713,1,2
654718,1,2
654719,1,2
654721,1,3
654723,1,1
654728,1,1
654729,1,1
654731,1,2
654732,1,1
654738,1,1
654739,1,1
654781,1,2
654782,1,1
654783,1,1
654789,1,1
654791,1,2
654792,1,1
654793,1,1
654798,1,1
654812,1,3
654813,1,2
654817,1,2
654819,1,2
654821,1,3
654823,1,1
654827,1,1
654829,1,1
654831,1,2
654832,1,1
654837,1,1
654839,1,1
654871,1,2
654872,1,1
654873,1,1
654879,1,1
654891,1,2
654892,1,1
654893,1,1
654897,1,1
654912,1,3
654913,1,2
654917,1,2
654918,1,2
654921,1,3
654923,1,1
654927,1,1
654928,1,1
654931,1,2
654932,1,1
654937,1,1
654938,1,1
654971,1,2
654972,1,1
654973,1,1
654978,1,1
654981,1,2
654982,1,1
654983,1,1
654987,1,1
657123,0,4
657124,0,3
657128,0,3
657129,0,3
657132,0,4
657134,0,2
657138,0,2
657139,0,2
657142,0,3
657143,0,2
657148,0,2
657149,0,2
657182,0,3
657183,0,2
657184,0,2
657189,0,2
657192,0,3
657193,0,2
657194,0,2
657198,0,2
657213,1,4
657214,1,3
657218,1,3
657219,1,3
657231,1,4
657234,1,1
657238,1,1
657239,1,1
657241,1,3
657243,1,1
657248,1,1
657249,1,1
657281,1,3
657283,1,1
657284,1,1
657289,1,1
657291,1,3
657293,1,1
657294,1,1
657298,1,1
657312,1,4
657314,1,2
657318,1,2
657319,1,2
657321,1,4
657324,1,1
657328,1,1
657329,1,1
657341,1,2
657342,1,1
657348,1,1
657349,1,1
657381,1,2
657382,1,1
657384,1,1
657389,1,1
657391,1,2
657392,1,1
657394,1,1
657398,1,1
657412,1,3
657413,1,2
657418,1,2
657419,1,2
657421,1,3
657423,1,1
657428,1,1
657429,1,1
657431,1,2
657432,1,1
657438,1,1
657439,1,1
657481,1,2
657482,1,1
657483,1,1
657489,1,1
657491,1,2
657492,1,1
657493,1,1
657498,1,1
657812,0,3
657813,1,2
657814,0,2
657819,1,2
657821,0,3
657823,0,1
657824,0,1
657829,0,1
657831,1,2
657832,0,1
657834,0,1
657839,1,1
657841,0,2
657842,0,1
657843,0,1
657849,0,1
657891,1,2
657892,0,1
657893,1,1
657894,0,1
657912,1,3
657913,0,2
657914,0,2
657918,1,2
657921,1,3
657923,0,1
657924,0,1
657928,1,1
657931,0,2
657932,0,1
657934,0,1
657938,0,1
657941,0,2
657942,0,1
657943,0,1
657948,0,1
657981,1,2
657982,1,1
657983,0,1
657984,0,1
658123,1,4
658124,1,3
658127,1,3
658129,1,3
658132,1,4
658134,1,2
658137,1,2
658139,1,2
658142,1,3
658143,1,2
658147,1,2
658149,1,2
658172,1,3
658173,1,2
658174,1,2
658179,1,2
658192,1,3
658193,1,2
658194,1,2
658197,1,2
658213,1,4
658214,1,3
658217,1,3
658219,1,3
658231,1,4
658234,1,1
658237,1,1
658239,1,1
658241,1,3
658243,1,1
658247,1,1
658249,1,1
658271,1,3
658273,1,1
658274,1,1
658279,1,1
658291,1,3
658293,1,1
658294,1,1
658297,1,1
658312,0,4
658314,0,2
658317,1,2
658319,1,2
658321,0,4
658324,0,1
658327,0,1
658329,0,1
658341,0,2
658342,0,1
658347,0,1
658349,0,1
658371,1,2
658372,0,1
658374,0,1
658379,1,1
658391,1,2
658392,0,1
658394,0,1
658397,1,1
658412,1,3
658413,1,2
658417,1,2
658419,1,2
658421,1,3
658423,1,1
658427,1,1
658429,1,1
658431,1,2
658432,1,1
658437,1,1
658439,1,1
658471,1,2
658472,1,1
658473,1,1
658479,1,1
658491,1,2
658492,1,1
658493,1,1
658497,1,1
658712,0,3
658713,1,2
658714,0,2
658719,1,2
658721,0,3
658723,0,1
658724,0,1
658729,0,1
658731,1,2
658732,0,1
658734,0,1
658739,1,1
658741,0,2
658742,0,1
658743,0,1
658749,0,1
658791,1,2
658792,0,1
658793,1,1
658794,0,1
658912,0,3
658913,1,2
658914,0,2
658917,1,2
658921,0,3
658923,1,1
658924,0,1
658927,1,1
658931,1,2
658932,1,1
658934,1,1
658937,1,1
658941,0,2
658942,0,1
658943,1,1
658947,1,1
658971,1,2
658972,1,1
658973,1,1
658974,1,1
659123,1,4
659124,1,3
659127,1,3
659128,1,3
659132,1,4
659134,1,2
659137,1,2
659138,1,2
659142,1,3
659143,1,2
659147,1,2
659148,1,2
659172,1,3
659173,1,2
659174,1,2
659178,1,2
659182,1,3
659183,1,2
659184,1,2
659187,1,2
659213,1,4
659214,0,3
659217,1,3
659218,0,3
659231,1,4
659234,0,1
659237,1,1
659238,0,1
659241,0,3
659243,0,1
659247,0,1
659248,0,1
659271,1,3
659273,1,1
659274,0,1
659278,0,1
659281,0,3
659283,0,1
659284,0,1
659287,0,1
659312,1,4
659314,0,2
659317,0,2
659318,1,2
659321,1,4
659324,1,1
659327,1,1
659328,1,1
659341,0,2
659342,1,1
659347,0,1
659348,1,1
659371,0,2
659372,1,1
659374,0,1
659378,1,1
659381,1,2
659382,1,1
659384,1,1
659387,1,1
659412,1,3
659413,1,2
659417,1,2
659418,1,2
659421,1,3
659423,1,1
659427,1,1
659428,1,1
659431,1,2
659432,1,1
659437,1,1
659438,1,1
659471,1,2
659472,1,1
659473,1,1
659478,1,1
659481,1,2
659482,1,1
659483,1,1
659487,1,1
659712,1,3
659713,0,2
659714,0,2
659718,1,2
659721,1,3
659723,0,1
659724,0,1
659728,1,1
659731,0,2
659732,0,1
659734,0,1
659738,0,1
659741,0,2
659742,0,1
659743,0,1
659748,0,1
659781,1,2
659782,1,1
659783,0,1
659784,0,1
659812,0,3
659813,1,2
659814,0,2
659817,1,2
659821,0,3
659823,1,1
659824,0,1
659827,1,1
659831,1,2
659832,1,1
659834,1,1
659837,1,1
659841,0,2
659842,0,1
659843,1,1
659847,1,1
659871,1,2
659872,1,1
659873,1,1
659874,1,1
671234,1,5
671235,1,4
671238,1,4
671239,1,4
671243,1,5
671245,1,3
671248,1,3
671249,1,3
671253,1,4
671254,1,3
671258,1,3
671259,1,3
671283,1,4
671284,1,3
671285,1,3
671289,1,3
671293,1,4
671294,1,3
671295,1,3
671298,1,3
671324,-1,5
671325,-1,4
671328,-1,4
671329,-1,4
671342,-1,5
671345,0,2
671348,0,2
671349,0,2
671352,-1,4
671354,0,2
671358,-1,2
671359,0,2
671382,-1,4
671384,0,2
671385,-1,2
671389,0,2
671392,-1,4
671394,0,2
671395,0,2
671398,0,2
671423,1,5
671425,-1,3
671428,-1,3
671429,1,3
671432,1,5
671435,1,2
671438,1,2
671439,1,2
671452,-1,3
671453,1,2
671458,-1,2
671459,1,2
671482,-1,3
671483,1,2
671485,-1,2
671489,1,2
671492,1,3
671493,1,2
671495,1,2
671498,1,2
671523,0,4
671524,0,3
671528,0,3
671529,0,3
671532,0,4
671534,0,2
671538,0,2
671539,0,2
671542,0,3
671543,0,2
671548,0,2
671549,0,2
671582,0,3
671583,0,2
671584,0,2
671589,0,2
671592,0,3
671593,0,2
671594,0,2
671598,0,2
671823,1,4
671824,1,3
671825,1,3
671829,1,3
671832,1,4
671834,1,2
671835,1,2
671839,1,2
671842,1,3
671843,1,2
671845,1,2
671849,1,2
671852,1,3
671853,1,2
671854,1,2
671859,1,2
671892,1,3
671893,1,2
671894,1,2
671895,1,2
671923,0,4
671924,0,3
671925,-1,3
671928,-1,3
671932,0,4
671934,0,2
671935,0,2
671938,-1,2
671942,0,3
671943,0,2
671945,0,2
671948,-1,2
671952,-1,3
671953,0,2
671954,0,2
671958,-1,2
671982,-1,3
671983,-1,2
671984,-1,2
671985,-1,2
672134,1,5
672135,1,4
672138,1,4
672139,1,4
672143,1,5
672145,1,3
672148,1,3
672149,1,3
672153,1,4
672154,1,3
672158,1,3
672159,1,3
672183,1,4
672184,1,3
672185,1,3
672189,1,3
672193,1,4
672194,1,3
672195,1,3
672198,1,3
672314,1,5
672315,1,4
672318,1,4
672319,1,4
672341,1,5
672345,1,1
672348,1,1
672349,1,1
672351,1,4
672354,1,1
672358,1,1
672359,1,1
672381,1,4
672384,1,1
672385,1,1
672389,1,1
672391,1,4
672394,1,1
672395,1,1
672398,1,1
672413,1,5
672415,1,3
672418,1,3
672419,1,3
672431,1,5
672435,1,1
672438,1,1
672439,1,1
672451,1,3
672453,1,1
672458,1,1
672459,1,1
672481,1,3
672483,1,1
672485,1,1
672489,1,1
672491,1,3
672493,1,1
672495,1,1
672498,1,1
672513,1,4
672514,1,3
672518,1,3
672519,1,3
672531,1,4
672534,1,1
672538,1,1
672539,1,1
672541,1,3
672543,1,1
672548,1,1
672549,1,1
672581,1,3
672583,1,1
672584,1,1
672589,1,1
672591,1,3
672593,1,1
672594,1,1
672598,1,1
672813,1,4
672814,1,3
672815,1,3
672819,1,3
672831,1,4
672834,1,1
672835,1,1
672839,1,1
672841,1,3
672843,1,1
672845,1,1
672849,1,1
672851,1,3
672853,1,1
672854,1,1
672859,1,1
672891,1,3
672893,1,1
672894,1,1
672895,1,1
672913,1,4
672914,1,3
672915,1,3
672918,1,3
672931,1,4
672934,1,1
672935,1,1
672938,1,1
672941,1,3
672943,1,1
672945,1,1
672948,1,1
672951,1,3
672953,1,1
672954,1,1
672958,1,1
672981,1,3
672983,1,1
672984,1,1
672985,1,1
673124,-1,5
673125,-1,4
673128,-1,4
673129,-1,4
673142,-1,5
673145,0,2
673148,0,2
673149,0,2
673152,-1,4
673154,0,2
673158,-1,2
673159,0,2
673182,-1,4
673184,0,2
673185,-1,2
673189,0,2
673192,-1,4
673194,0,2
673195,0,2
673198,0,2
673214,1,5
673215,1,4
673218,1,4
673219,1,4
673241,1,5
673245,1,1
673248,1,1
673249,1,1
673251,1,4
673254,1,1
673258,1,1
673259,1,1
673281,1,4
673284,1,1
673285,1,1
673289,1,1
673291,1,4
673294,1,1
673295,1,1
673298,1,1
673412,0,5
673415,-1,2
673418,0,2
673419,0,2
673421,0,5
673425,-1,1
673428,-1,1
673429,0,1
673451,-1,2
673452,-1,1
673458,-1,1
673459,-1,1
673481,0,2
673482,-1,1
673485,-1,1
673489,0,1
673491,0,2
673492,0,1
673495,-1,1
673498,0,1
673512,1,4
673514,1,2
673518,1,2
673519,1,2
673521,1,4
673524,1,1
673528,1,1
673529,1,1
673541,1,2
673542,1,1
673548,1,1
673549,1,1
673581,1,2
673582,1,1
673584,1,1
673589,1,1
673591,1,2
673592,1,1
673594,1,1
673598,1,1
673812,0,4
673814,0,2
673815,0,2
673819,0,2
673821,0,4
673824,0,1
673825,0,1
673829,0,1
673841,0,2
673842,0,1
673845,0,1
673849,0,1
673851,0,2
673852,0,1
673854,0,1
673859,0,1
673891,0,2
673892,0,1
673894,0,1
673895,0,1
673912,0,4
673914,1,2
673915,0,2
673918,1,2
673921,0,4
673924,0,1
673925,-1,1
673928,-1,1
673941,1,2
673942,0,1
673945,0,1
673948,1,1
673951,0,2
673952,-1,1
673954,0,1
673958,-1,1
673981,1,2
673982,-1,1
673984,1,1
673985,-1,1
674123,1,5
674125,-1,3
674128,-1,3
674129,1,3
674132,1,5
674135,1,2
674138,1,2
674139,1,2
674152,-1,3
674153,1,2
674158,-1,2
674159,1,2
674182,-1,3
674183,1,2
674185,-1,2
674189,1,2
674192,1,3
674193,1,2
674195,1,2
674198,1,2
674213,1,5
674215,1,3
674218,1,3
674219,1,3
674231,1,5
674235,1,1
674238,1,1
674239,1,1
674251,1,3
674253,1,1
674258,1,1
674259,1,1
674281,1,3
674283,1,1
674285,1,1
674289,1,1
674291,1,3
674293,1,1
674295,1,1
674298,1,1
674312,0,5
674315,-1,2
674318,0,2
674319,0,2
674321,0,5
674325,-1,1
674328,-1,1
674329,0,1
674351,-1,2
674352,-1,1
674358,-1,1
674359,-1,1
674381,0,2
674382,-1,1
674385,-1,1
674389,0,1
674391,0,2
674392,0,1
674395,-1,1
674398,0,1
674512,1,3
674513,1,2
674518,1,2
674519,1,2
674521,1,3
674523,1,1
674528,1,1
674529,1,1
674531,1,2
674532,1,1
674538,1,1
674539,1,1
674581,1,2
674582,1,1
674583,1,1
674589,1,1
674591,1,2
674592,1,1
674593,1,1
674598,1,1
674812,0,3
674813,0,2
674815,0,2
674819,0,2
674821,0,3
674823,1,1
674825,0,1
674829,1,1
674831,0,2
674832,1,1
674835,0,1
674839,1,1
674851,0,2
674852,0,1
674853,0,1
674859,0,1
674891,0,2
674892,1,1
674893,1,1
674895,0,1
674912,0,3
674913,1,2
674915,0,2
674918,1,2
674921,0,3
674923,0,1
674925,-1,1
674928,-1,1
674931,1,2
674932,0,1
674935,0,1
674938,1,1
674951,0,2
674952,-1,1
674953,0,1
674958,-1,1
674981,1,2
674982,-1,1
674983,1,1
674985,-1,1
675123,0,4
675124,0,3
675128,0,3
675129,0,3
675132,0,4
675134,0,2
675138,0,2
675139,0,2
675142,0,3
675143,0,2
675148,0,2
675149,0,2
675182,0,3
675183,0,2
675184,0,2
675189,0,2
675192,0,3
675193,0,2
675194,0,2
675198,0,2
675213,1,4
675214,1,3
675218,1,3
675219,1,3
675231,1,4
675234,1,1
675238,1,1
675239,1,1
675241,1,3
675243,1,1
675248,1,1
675249,1,1
675281,1,3
675283,1,1
675284,1,1
675289,1,1
675291,1,3
675293,1,1
675294,1,1
675298,1,1
675312,1,4
675314,1,2
675318,1,2
675319,1,2
675321,1,4
675324,1,1
675328,1,1
675329,1,1
675341,1,2
675342,1,1
675348,1,1
675349,1,1
675381,1,2
675382,1,1
675384,1,1
675389,1,1
675391,1,2
675392,1,1
675394,1,1
675398,1,1
675412,1,3
675413,1,2
675418,1,2
675419,1,2
675421,1,3
675423,1,1
675428,1,1
675429,1,1
675431,1,2
675432,1,1
675438,1,1
675439,1,1
675481,1,2
675482,1,1
675483,1,1
675489,1,1
675491,1,2
675492,1,1
675493,1,1
675498,1,1
675812,0,3
675813,1,2
675814,0,2
675819,1,2
675821,0,3
675823,0,1
675824,0,1
675829,0,1
675831,1,2
675832,0,1
675834,0,1
675839,1,1
675841,0,2
675842,0,1
675843,0,1
675849,0,1
675891,1,2
675892,0,1
675893,1,1
675894,0,1
675912,1,3
675913,0,2
675914,0,2
675918,1,2
675921,1,3
675923,0,1
675924,0,1
675928,1,1
675931,0,2
675932,0,1
675934,0,1
675938,0,1
675941,0,2
675942,0,1
675943,0,1
675948,0,1
675981,1,2
675982,1,1
675983,0,1
675984,0,1
678123,1,4
678124,1,3
678125,1,3
678129,1,3
678132,1,4
678134,1,2
678135,1,2
678139,1,2
678142,1,3
678143,1,2
678145,1,2
678149,1,2
678152,1,3
678153,1,2
678154,1,2
678159,1,2
678192,1,3
678193,1,2
678194,1,2
678195,1,2
678213,1,4
678214,1,3
678215,1,3
678219,1,3
678231,1,4
678234,1,1
678235,1,1
678239,1,1
678241,1,3
678243,1,1
678245,1,1
678249,1,1
678251,1,3
678253,1,1
678254,1,1
678259,1,1
678291,1,3
678293,1,1
678294,1,1
678295,1,1
678312,0,4
678314,0,2
678315,0,2
678319,0,2
678321,0,4
678324,0,1
678325,0,1
678329,0,1
678341,0,2
678342,0,1
678345,0,1
678349,0,1
678351,0,2
678352,0,1
678354,0,1
678359,0,1
678391,0,2
678392,0,1
678394,0,1
678395,0,1
678412,0,3
678413,0,2
678415,0,2
678419,0,2
678421,0,3
678423,1,1
678425,0,1
678429,1,1
678431,0,2
678432,1,1
678435,0,1
678439,1,1
678451,0,2
678452,0,1
678453,0,1
678459,0,1
678491,0,2
678492,1,1
678493,1,1
678495,0,1
678512,0,3
678513,1,2
678514,0,2
678519,1,2
678521,0,3
678523,0,1
678524,0,1
678529,0,1
678531,1,2
678532,0,1
678534,0,1
678539,1,1
678541,0,2
678542,0,1
678543,0,1
678549,0,1
678591,1,2
678592,0,1
678593,1,1
678594,0,1
678912,0,3
678913,0,2
678914,0,2
678915,0,2
678921,0,3
678923,0,1
678924,0,1
678925,0,1
678931,0,2
678932,0,1
678934,1,1
678935,1,1
678941,0,2
678942,0,1
678943,1,1
678945,1,1
678951,0,2
678952,0,1
678953,1,1
678954,1,1
679123,0,4
679124,0,3
679125,-1,3
679128,-1,3
679132,0,4
679134,0,2
679135,0,2
679138,-1,2
679142,0,3
679143,0,2
679145,0,2
679148,-1,2
679152,-1,3
679153,0,2
679154,0,2
679158,-1,2
679182,-1,3
679183,-1,2
679184,-1,2
679185,-1,2
679213,1,4
679214,1,3
679215,1,3
679218,1,3
679231,1,4
679234,1,1
679235,1,1
679238,1,1
679241,1,3
679243,1,1
679245,1,1
679248,1,1
679251,1,3
679253,1,1
679254,1,1
679258,1,1
679281,1,3
679283,1,1
679284,1,1
679285,1,1
679312,0,4
679314,1,2
679315,0,2
679318,1,2
679321,0,4
679324,0,1
679325,-1,1
679328,-1,1
679341,1,2
679342,0,1
679345,0,1
679348,1,1
679351,0,2
679352,-1,1
679354,0,1
679358,-1,1
679381,1,2
679382,-1,1
679384,1,1
679385,-1,1
679412,0,3
679413,1,2
679415,0,2
679418,1,2
679421,0,3
679423,0,1
679425,-1,1
679428,-1,1
679431,1,2
679432,0,1
679435,0,1
679438,1,1
679451,0,2
679452,-1,1
679453,0,1
679458,-1,1
679481,1,2
679482,-1,1
679483,1,1
679485,-1,1
679512,1,3
679513,0,2
679514,0,2
679518,1,2
679521,1,3
679523,0,1
679524,0,1
679528,1,1
679531,0,2
679532,0,1
679534,0,1
679538,0,1
679541,0,2
679542,0,1
679543,0,1
679548,0,1
679581,1,2
679582,1,1
679583,0,1
679584,0,1
679812,0,3
679813,0,2
679814,0,2
679815,0,2
679821,0,3
679823,0,1
679824,0,1
679825,0,1
679831,0,2
679832,0,1
679834,1,1
679835,1,1
679841,0,2
679842,0,1
679843,1,1
679845,1,1
679851,0,2
679852,0,1
679853,1,1
679854,1,1
681234,1,5
681235,1,4
681237,1,4
681239,1,4
681243,1,5
681245,1,3
681247,1,3
681249,1,3
681253,1,4
681254,1,3
681257,1,3
681259,1,3
681273,1,4
681274,1,3
681275,1,3
681279,1,3
681293,1,4
681294,1,3
681295,1,3
681297,1,3
681324,1,5
681325,1,4
681327,1,4
681329,1,4
681342,1,5
681345,1,2
681347,1,2
681349,1,2
681352,1,4
681354,1,2
681357,1,2
681359,1,2
681372,1,4
681374,1,2
681375,1,2
681379,1,2
681392,1,4
681394,1,2
681395,1,2
681397,1,2
681423,1,5
681425,1,3
681427,1,3
681429,1,3
681432,1,5
681435,1,2
681437,1,2
681439,1,2
681452,1,3
681453,1,2
681457,1,2
681459,1,2
681472,1,3
681473,1,2
681475,1,2
681479,1,2
681492,1,3
681493,1,2
681495,1,2
681497,1,2
681523,1,4
681524,1,3
681527,1,3
681529,1,3
681532,1,4
681534,1,2
681537,1,2
681539,1,2
681542,1,3
681543,1,2
681547,1,2
681549,1,2
681572,1,3
681573,1,2
681574,1,2
681579,1,2
681592,1,3
681593,1,2
681594,1,2
681597,1,2
681723,1,4
681724,1,3
681725,1,3
681729,1,3
681732,1,4
681734,1,2
681735,1,2
681739,1,2
681742,1,3
681743,1,2
681745,1,2
681749,1,2
681752,1,3
681753,1,2
681754,1,2
681759,1,2
681792,1,3
681793,1,2
681794,1,2
681795,1,2
681923,1,4
681924,1,3
681925,1,3
681927,1,3
681932,1,4
681934,1,2
681935,1,2
681937,1,2
681942,1,3
681943,1,2
681945,1,2
681947,1,2
681952,1,3
681953,1,2
681954,1,2
681957,1,2
681972,1,3
681973,1,2
681974,1,2
681975,1,2
682134,1,5
682135,1,4
682137,1,4
682139,1,4
682143,1,5
682145,1,3
682147,1,3
682149,1,3
682153,1,4
682154,1,3
682157,1,3
682159,1,3
682173,1,4
682174,1,3
682175,1,3
682179,1,3
682193,1,4
682194,1,3
682195,1,3
682197,1,3
682314,0,5
682315,0,4
682317,0,4
682319,0,4
682341,0,5
682345,0,1
682347,1,1
682349,1,1
682351,0,4
682354,0,1
682357,0,1
682359,0,1
682371,0,4
682374,1,1
682375,0,1
682379,1,1
682391,0,4
682394,1,1
682395,0,1
682397,1,1
682413,0,5
682415,0,3
682417,0,3
682419,0,3
682431,0,5
682435,0,1
682437,0,1
682439,0,1
682451,0,3
682453,0,1
682457,0,1
682459,0,1
682471,0,3
682473,0,1
682475,0,1
682479,0,1
682491,0,3
682493,0,1
682495,0,1
682497,0,1
682513,1,4
682514,1,3
682517,1,3
682519,1,3
682531,1,4
682534,1,1
682537,1,1
682539,1,1
682541,1,3
682543,1,1
682547,1,1
682549,1,1
682571,1,3
682573,1,1
682574,1,1
682579,1,1
682591,1,3
682593,1,1
682594,1,1
682597,1,1
682713,1,4
682714,1,3
682715,1,3
682719,1,3
682731,1,4
682734,1,1
682735,1,1
682739,1,1
682741,1,3
682743,1,1
682745,1,1
682749,1,1
682751,1,3
682753,1,1
682754,1,1
682759,1,1
682791,1,3
682793,1,1
682794,1,1
682795,1,1
682913,1,4
682914,1,3
682915,0,3
682917,0,3
682931,1,4
682934,1,1
682935,0,1
682937,0,1
682941,1,3
682943,1,1
682945,0,1
682947,0,1
682951,0,3
682953,0,1
682954,0,1
682957,0,1
682971,0,3
682973,0,1
682974,0,1
682975,0,1
683124,1,5
683125,1,4
683127,1,4
683129,1,4
683142,1,5
683145,1,2
683147,1,2
683149,1,2
683152,1,4
683154,1,2
683157,1,2
683159,1,2
683172,1,4
683174,1,2
683175,1,2
683179,1,2
683192,1,4
683194,1,2
683195,1,2
683197,1,2
683214,0,5
683215,0,4
683217,0,4
683219,0,4
683241,0,5
683245,0,1
683247,1,1
683249,1,1
683251,0,4
683254,0,1
683257,0,1
683259,0,1
683271,0,4
683274,1,1
683275,0,1
683279,1,1
683291,0,4
683294,1,1
683295,0,1
683297,1,1
683412,1,5
683415,1,2
683417,1,2
683419,1,2
683421,1,5
683425,1,1
683427,1,1
683429,1,1
683451,1,2
683452,1,1
683457,1,1
683459,1,1
683471,1,2
683472,1,1
683475,1,1
683479,1,1
683491,1,2
683492,1,1
683495,1,1
683497,1,1
683512,0,4
683514,0,2
683517,1,2
683519,1,2
683521,0,4
683524,0,1
683527,0,1
683529,0,1
683541,0,2
683542,0,1
683547,0,1
683549,0,1
683571,1,2
683572,0,1
683574,0,1
683579,1,1
683591,1,2
683592,0,1
683594,0,1
683597,1,1
683712,0,4
683714,0,2
683715,0,2
683719,0,2
683721,0,4
683724,0,1
683725,0,1
683729,0,1
683741,0,2
683742,0,1
683745,0,1
683749,0,1
683751,0,2
683752,0,1
683754,0,1
683759,0,1
683791,0,2
683792,0,1
683794,0,1
683795,0,1
683912,0,4
683914,0,2
683915,0,2
683917,0,2
683921,0,4
683924,0,1
683925,1,1
683927,1,1
683941,0,2
683942,0,1
683945,0,1
683947,0,1
683951,0,2
683952,1,1
683954,0,1
683957,1,1
683971,0,2
683972,1,1
683974,0,1
683975,1,1
684123,1,5
684125,1,3
684127,1,3
684129,1,3
684132,1,5
684135,1,2
684137,1,2
684139,1,2
684152,1,3
684153,1,2
684157,1,2
684159,1,2
684172,1,3
684173,1,2
684175,1,2
684179,1,2
684192,1,3
684193,1,2
684195,1,2
684197,1,2
684213,0,5
684215,0,3
684217,0,3
684219,0,3
684231,0,5
684235,0,1
684237,0,1
684239,0,1
684251,0,3
684253,0,1
684257,0,1
684259,0,1
684271,0,3
684273,0,1
684275,0,1
684279,0,1
684291,0,3
684293,0,1
684295,0,1
684297,0,1
684312,1,5
684315,1,2
684317,1,2
684319,1,2
684321,1,5
684325,1,1
684327,1,1
684329,1,1
684351,1,2
684352,1,1
684357,1,1
684359,1,1
684371,1,2
684372,1,1
684375,1,1
684379,1,1
684391,1,2
684392,1,1
684395,1,1
684397,1,1
684512,1,3
684513,1,2
684517,1,2
684519,1,2
684521,1,3
684523,1,1
684527,1,1
684529,1,1
684531,1,2
684532,1,1
684537,1,1
684539,1,1
684571,1,2
684572,1,1
684573,1,1
684579,1,1
684591,1,2
684592,1,1
684593,1,1
684597,1,1
684712,0,3
684713,0,2
684715,0,2
684719,0,2
684721,0,3
684723,1,1
684725,0,1
684729,1,1
684731,0,2
684732,1,1
684735,0,1
684739,1,1
684751,0,2
684752,0,1
684753,0,1
684759,0,1
684791,0,2
684792,1,1
684793,1,1
684795,0,1
684912,1,3
684913,0,2
684915,0,2
684917,1,2
684921,1,3
684923,0,1
684925,0,1
684927,1,1
684931,0,2
684932,0,1
684935,0,1
684937,0,1
684951,0,2
684952,0,1
684953,0,1
684957,0,1
684971,1,2
684972,1,1
684973,0,1
684975,0,1
685123,1,4
685124,1,3
685127,1,3
685129,1,3
685132,1,4
685134,1,2
685137,1,2
685139,1,2
